CustomerID	TotalSpend	Frequency	Recency
16918	1017.8	129	4823
16919	2577.4	324	4930
16921	166.0	59	4835
16923	6644.7	690	4786
16924	728.2	86	4795
16926	230.2	14	5145
16927	543.1	6	4889
16928	2781.5	213	4854
16929	1295.4	77	4777
16930	375.2	51	4800
16931	4584.7	890	4779
16932	161.9	53	4827
16933	530.1	49	4775
16934	950.9	62	4828
16936	262.7	57	4799
16938	1900.2	241	4782
16940	3039.7	304	4826
16942	1894.1	283	4786
16943	816.7	33	4985
16945	4345.5	249	4795
16947	344.1	17	5009
16948	435.0	19	4912
16949	1156.2	60	4777
16950	1178.6	42	4830
16951	1262.8	87	4897
16952	154.9	15	4883
16953	20.8	1	4804
16954	2085.1	54	4774
16955	493.7	26	4958
16956	292.3	18	4783
16957	416.6	16	5013
16959	117.4	7	4861
16960	507.1	101	4812
16961	234.2	14	4890
16963	110.6	7	4961
16965	201.2	26	5000
16966	2148.5	31	4782
16967	319.0	21	4963
16968	439.4	31	4778
16969	650.4	42	4813
16971	232.2	42	4776
16976	251.5	2	5041
16978	344.3	39	4851
16979	1809.1	91	4777
16980	1039.4	85	5029
16982	384.1	22	4834
16983	1913.5	148	4786
16984	4372.6	415	4852
16985	5461.6	121	4791
16986	1873.2	3	4803
16987	1625.1	129	4777
16988	126.1	7	4779
16989	1133.3	12	4781
16990	179.0	1	4992
16992	1601.9	95	4784
16995	-1.3	1	5146
16996	1427.5	41	4804
16997	702.0	12	5062
16998	287.0	6	4923
16999	484.8	23	4797
17001	3989.6	169	4774
17002	1487.8	50	4847
17004	1412.9	44	4820
17006	781.8	44	4778
17007	867.4	52	4824
17010	185.5	12	4790
17011	270.9	15	4804
17014	565.6	75	4782
17015	1790.9	209	4802
17017	8574.1	268	4776
17018	920.1	16	4814
17019	1255.6	229	4785
17022	71.0	7	4805
17024	95.9	3	4819
17025	357.8	9	4834
17026	154.8	4	4959
17027	848.6	155	4852
17029	716.0	2	4884
17030	146.9	11	4837
17031	380.4	22	4785
17033	1030.1	28	4860
17034	734.6	32	4790
17035	388.3	32	5019
17037	1253.2	77	4852
17038	112.4	22	4804
17040	449.7	15	4911
17041	1065.8	71	4800
17042	1015.5	95	4776
17043	1730.1	101	4806
17044	897.4	10	4782
17045	339.4	22	4887
17046	642.0	22	4931
17047	1090.7	64	4859
17048	864.3	48	4889
17049	5594.8	322	4776
17050	3196.3	312	4870
17051	247.1	43	4968
17052	413.8	92	4802
17053	445.4	13	4902
17054	1275.8	79	4802
17058	1179.9	62	4855
17059	3074.4	512	4803
17060	234.2	5	5040
17061	5116.1	101	4847
17062	534.5	71	5087
17063	1421.6	82	4782
17064	859.4	62	4832
17065	-112.4	1	4917
17068	4531.3	297	4786
17069	2641.6	152	4802
17070	312.1	64	4888
17071	2380.4	147	4782
17073	1442.8	173	4791
17075	813.8	80	4791
17076	841.1	25	4810
17078	303.3	26	4810
17079	118.8	2	4852
17080	285.5	9	4796
17081	290.2	64	4799
17082	1998.9	80	4807
17083	1405.8	52	4883
17084	2949.8	162	4809
17085	1539.2	186	4897
17086	2050.1	96	4781
17088	1977.5	114	4802
17090	2041.9	64	4778
17091	3802.8	198	4776
17092	1751.1	124	4824
17094	270.2	15	5092
17095	1068.4	76	4796
17096	992.7	52	4783
17097	923.1	210	4776
17100	971.7	65	4792
17101	1616.7	41	4784
17102	25.5	1	5035
17105	665.8	90	4933
17107	10350.7	417	4806
17109	863.5	119	4803
17110	163.3	12	4939
17111	248.6	30	4821
17114	747.2	135	4779
17115	806.9	43	4782
17117	116.2	9	5062
17118	157.0	10	5091
17119	573.8	37	4777
17120	307.5	18	5007
17122	138.3	7	4893
17123	345.3	9	4935
17124	294.2	31	4959
17125	259.3	40	4824
17126	989.3	261	4926
17128	136.7	12	5108
17131	2463.2	134	4779
17133	4892.2	27	4789
17134	425.0	24	4880
17135	1139.7	52	4790
17138	380.5	24	5049
17139	10565.8	486	4789
17140	465.3	20	5021
17142	579.0	15	5013
17144	984.6	48	4775
17146	749.8	35	4879
17147	1679.6	85	4796
17148	124.9	9	4825
17152	1503.5	16	4968
17153	213.8	14	4798
17154	329.3	23	4849
17155	251.7	20	4791
17157	306.5	15	4781
17158	1267.0	67	4806
17159	1529.7	101	4795
17160	3518.0	229	4805
17162	1569.0	95	4802
17163	293.1	5	4795
17164	2466.4	145	4806
17165	158.7	10	5058
17166	189.5	14	4812
17169	816.9	60	4824
17171	224.9	16	5063
17172	313.3	16	4848
17173	3653.6	85	4779
17174	59.9	4	4991
17175	1430.9	64	4818
17176	306.1	15	4975
17179	711.8	80	4952
17180	775.3	130	4830
17181	239.9	23	4831
17183	3286.9	76	4781
17186	144.0	2	4820
17187	204.0	10	5000
17188	2275.6	89	4785
17189	382.1	60	4880
17190	249.7	20	4832
17191	2093.9	236	4802
17193	1674.5	35	4809
17194	262.6	29	5047
17197	1013.0	29	4803
17198	687.2	95	4797
17201	340.0	38	4827
17203	3563.9	152	4809
17204	1352.9	67	4943
17205	384.1	13	4827
17206	204.2	7	4827
17211	2299.7	213	4800
17212	226.9	4	5027
17213	2741.1	164	4814
17214	984.1	104	4834
17217	113.5	9	5008
17218	1960.7	274	4778
17219	114.2	25	4805
17220	3198.3	472	4798
17221	325.8	61	4781
17222	354.2	28	4839
17223	425.1	48	5084
17226	393.5	21	5082
17227	939.3	47	4792
17228	1868.7	205	4789
17229	318.8	47	4870
17230	3466.7	73	5038
17231	3104.1	537	4786
17232	421.5	36	4776
17233	190.9	25	4809
17234	149.9	14	4956
17235	550.1	29	4799
17236	916.1	105	4786
17237	314.7	19	4785
17238	3744.7	566	4776
17239	379.9	16	5086
17242	1135.0	40	4882
17243	8603.0	406	4775
17244	954.9	31	4827
17245	171.5	9	4978
17247	282.2	55	4789
17248	318.6	69	4894
17250	384.5	57	4777
17251	283.3	39	5136
17252	351.4	85	4890
17253	178.3	18	4792
17254	272.4	112	4778
17255	296.5	77	4814
17256	240.0	16	4881
17259	603.4	124	4922
17262	1253.4	12	4826
17263	63.4	23	4982
17265	539.0	123	4912
17266	310.6	80	4776
17267	317.6	38	4901
17268	763.6	6	4881
17272	2118.9	113	4816
17274	112.0	27	4809
17277	1065.3	69	5001
17278	246.0	15	5015
17279	187.8	9	4831
17282	1686.9	92	4904
17284	1641.7	294	4834
17286	153.9	45	4795
17287	1059.1	123	4800
17288	1417.8	139	4783
17289	915.1	107	4805
17290	512.5	101	4777
17291	550.8	1	5082
17293	1811.4	134	4782
17295	557.0	69	4802
17297	128.8	47	4791
17298	494.6	29	4875
17299	669.1	57	4785
17301	197.6	66	4795
17302	1119.9	81	4788
17303	247.9	52	5135
17306	8600.7	69	4784
17307	-152.6	1	5139
17309	82.8	12	4869
17311	1384.9	55	4852
17312	644.3	14	4912
17313	2288.1	28	4791
17314	2509.7	135	4798
17315	6194.6	486	4774
17317	2524.0	11	4820
17320	1200.6	73	4874
17321	700.9	107	4782
17323	909.0	204	4789
17324	990.2	50	4791
17325	96.8	6	5054
17329	523.1	33	4788
17330	363.9	6	4796
17331	175.2	1	4897
17333	494.3	28	4859
17334	306.6	12	5075
17337	1925.3	542	4925
17338	6583.7	750	4791
17339	243.4	9	4868
17340	11856.6	422	4783
17341	776.3	182	4930
17343	193.6	17	5129
17344	160.6	32	4820
17345	537.7	87	4789
17346	2606.6	502	4777
17347	229.0	1	4860
17348	1154.5	214	4788
17349	110.8	9	4953
17350	1256.2	72	4782
17351	587.2	27	4810
17353	1740.0	8	4903
17354	1393.1	16	4824
17356	178.2	19	5085
17357	388.1	45	4798
17358	349.9	55	5077
17359	127.9	15	4785
17360	585.8	132	4791
17361	488.2	29	4823
17362	312.2	35	5013
17364	4447.7	412	4774
17365	4801.6	468	4786
17367	166.7	32	5012
17368	1327.4	121	4797
17370	446.2	33	4846
17371	423.9	87	4791
17372	1329.9	252	4814
17373	646.9	57	4814
17374	495.8	28	4992
17375	362.0	70	4964
17376	203.2	24	4844
17377	3865.8	408	4797
17379	404.7	83	4785
17381	20272.4	110	4782
17382	65.4	2	4839
17383	199.3	51	4778
17384	336.4	15	4793
17385	256.4	46	4788
17386	2686.4	28	4781
17387	784.1	78	4793
17388	1259.6	15	4851
17389	29878.2	216	4774
17391	508.8	3	4937
17392	457.9	62	5080
17394	203.9	4	4993
17396	7330.8	27	4813
17397	696.4	92	4796
17398	653.4	38	4888
17400	2073.9	203	4900
17402	2618.2	58	4778
17403	281.6	33	4810
17404	30088.4	199	4778
17405	957.1	92	4775
17406	1928.7	116	5104
17408	32.7	2	4937
17409	752.1	12	4958
17410	1214.7	64	4790
17411	748.9	43	4786
17412	1258.1	66	4776
17414	778.0	6	4817
17415	507.8	14	4853
17416	6827.8	270	4803
17418	463.5	30	4816
17419	4161.4	207	4785
17420	598.8	30	4824
17422	1853.1	135	4790
17423	663.6	28	4819
17425	759.2	43	4793
17426	5017.2	271	4778
17427	100.8	2	4845
17428	17059.7	341	4774
17429	509.8	41	4894
17430	265.8	14	4806
17431	403.3	43	5087
17432	365.8	48	4792
17433	301.9	53	4862
17434	2323.5	137	4776
17436	216.3	9	4775
17438	378.3	19	5021
17440	177.1	8	4921
17442	2199.8	139	4803
17443	534.2	1	4993
17444	2883.2	132	4921
17446	120.9	9	4950
17447	541.5	36	4814
17448	-4287.6	1	4918
17449	2498.6	276	4776
17450	187482.2	351	4782
17451	1631.6	106	4775
17453	486.7	19	4791
17454	517.5	61	4966
17455	131.7	8	4977
17456	249.9	17	5139
17457	1737.7	19	4900
17458	316.5	54	4789
17459	657.3	111	4817
17460	452.6	37	4852
17461	757.5	111	4796
17462	662.9	28	4825
17463	1881.4	219	4790
17464	290.0	9	4932
17466	763.3	41	4784
17468	137.0	5	4784
17469	1843.1	90	4790
17470	1125.1	78	4818
17472	700.4	179	4965
17475	194.4	14	4853
17480	506.5	31	4847
17481	1249.3	83	4777
17483	414.0	21	4839
17486	379.2	23	5035
17489	376.6	29	4832
17490	1926.9	86	4774
17491	3412.9	102	4775
17492	374.6	12	5022
17495	497.6	27	4781
17496	271.0	10	5132
17498	272.2	17	4849
17499	612.4	39	5063
17500	1138.0	5	4791
17501	288.6	18	4994
17502	689.1	28	4783
17503	553.9	37	4776
17504	2669.4	135	4980
17505	1145.8	52	4935
17506	294.3	16	4844
17507	592.6	84	5035
17508	387.3	22	5054
17509	6100.7	369	4831
17510	308.5	20	4798
17511	88021.7	1073	4776
17512	2920.0	106	4802
17513	513.2	6	4846
17514	208.7	40	4902
17515	632.7	85	4805
17516	762.9	136	4789
17517	153.9	11	5082
17519	1839.1	83	4791
17520	546.8	30	4827
17521	722.0	46	4798
17522	1005.2	68	4775
17523	652.7	33	4785
17524	145.0	6	5135
17525	422.7	9	5133
17526	706.7	23	4775
17527	888.9	49	4827
17528	3530.0	258	4775
17530	2385.0	394	4775
17531	293.5	15	4894
17534	223.4	9	4827
17535	164.4	13	5054
17536	76.5	3	4951
17537	897.6	75	4803
17538	98.4	9	4799
17540	570.4	26	4782
17542	170.7	25	5043
17545	628.2	143	4817
17547	-11.8	2	5146
17548	-141.5	17	4991
17549	148.9	6	4797
17550	267.2	42	4971
17551	296.6	42	5133
17552	910.0	51	4816
17553	1487.6	2	4903
17554	1952.5	88	4775
17555	478.2	105	4793
17556	157.9	6	4979
17557	527.4	32	4788
17560	854.9	27	4868
17561	162.9	45	4793
17562	1107.4	64	4788
17564	454.0	49	4798
17566	896.2	151	4782
17567	4012.6	177	4781
17569	344.1	29	5106
17571	1498.5	299	4824
17572	209.1	11	4845
17573	362.9	26	4803
17574	185.6	8	5016
17576	3442.8	413	4782
17578	124.7	6	4964
17579	440.2	52	4778
17580	215.7	45	5026
17581	10736.1	452	4774
17582	175.3	29	5010
17584	1227.3	36	4781
17585	1093.1	210	4883
17588	1240.2	23	4874
17589	2390.0	251	4834
17590	1474.5	200	4776
17591	2215.0	167	4847
17593	3851.6	213	4777
17594	993.2	50	4859
17595	388.8	83	4786
17596	2824.6	269	4797
17597	2044.4	55	4987
17600	161.7	13	4791
17601	116.0	9	5013
17602	5020.8	564	4776
17603	-1165.3	15	4824
17604	302.6	62	4991
17608	193.4	59	4807
17609	1100.6	236	4814
17611	3911.2	576	4777
17612	1992.8	142	4827
17613	4471.9	315	4796
17614	390.1	100	4831
17615	329.6	14	4904
17616	571.2	3	4947
17618	958.8	77	4779
17619	218.5	77	5086
17620	81.4	4	4833
17621	1336.1	27	4795
17623	527.1	33	4806
17624	843.5	50	4788
17625	2015.4	312	4792
17628	75.8	5	4855
17629	1784.1	124	4779
17630	503.6	26	4943
17631	499.2	37	4775
17633	1222.5	71	4805
17634	2355.7	296	4810
17636	265.9	24	4782
17637	547.1	35	4805
17639	101.8	6	5050
17640	621.7	5	4860
17642	712.3	40	4893
17643	101.6	8	5147
17644	2769.0	169	4775
17646	975.9	53	4993
17647	133.1	7	4839
17648	1789.6	92	4834
17649	861.7	53	4908
17650	166.1	8	4795
17651	3886.7	239	4785
17652	4717.3	269	4799
17653	1175.9	50	4803
17654	117.6	22	5051
17655	2571.7	93	4784
17656	1674.7	82	4847
17658	409.3	20	4784
17659	2954.8	161	4777
17660	196.0	45	4915
17663	1788.3	90	4799
17664	604.6	43	4792
17666	728.2	18	4777
17667	2039.9	116	4840
17668	347.8	15	4775
17669	3406.7	68	4816
17670	205.7	11	5001
17671	1284.1	61	4789
17672	3106.6	115	4817
17673	1615.6	227	4775
17674	551.0	27	4848
17675	20010.3	718	4775
17676	1383.3	79	4778
17677	16011.7	320	4775
17678	282.5	15	5037
17679	1992.1	30	4826
17680	184.4	11	4797
17682	2459.3	119	4784
17684	239.4	15	4817
17685	3191.5	130	4790
17686	5660.3	284	4781
17690	4740.0	257	4804
17691	290.4	19	5132
17692	688.4	46	4901
17693	187.0	18	4910
17694	283.1	15	4915
17695	765.3	35	4905
17696	2191.2	124	4812
17697	299.4	18	5010
17698	155.0	8	5034
17700	2503.9	145	4790
17701	418.0	24	5026
17702	1719.7	80	4804
17703	798.7	55	4809
17704	885.2	31	4942
17705	1781.1	108	4777
17706	10045.5	392	4778
17707	152.4	5	4959
17708	267.1	35	4961
17709	137.5	7	4943
17711	385.1	23	4784
17712	522.9	29	4818
17714	138.0	9	5094
17715	326.4	1	4974
17716	5480.3	253	4796
17718	139.4	6	5006
17719	5367.8	278	4811
17720	1195.9	50	4800
17722	2360.8	119	4870
17723	3276.4	10	4901
17724	995.7	45	4831
17725	3233.1	188	4790
17727	1042.6	67	4783
17728	2515.7	169	4777
17730	5131.7	211	4777
17731	878.2	83	4853
17732	304.0	18	5146
17733	692.2	35	4812
17734	700.6	43	4827
17735	13086.6	689	4776
17736	337.5	26	4783
17737	168.2	10	4783
17738	1863.4	99	4793
17739	2786.1	48	4785
17742	355.1	15	4887
17744	2245.5	135	4777
17746	98.8	8	5008
17747	64.7	2	4874
17749	674.5	35	4952
17750	1715.7	183	4779
17752	80.6	1	5133
17754	1739.9	93	4774
17757	5564.7	735	4775
17758	3444.8	408	4793
17759	835.0	95	4791
17760	287.6	25	4795
17761	712.8	19	4806
17763	15.0	1	5037
17764	818.8	75	4824
17765	371.9	57	4932
17767	271.2	21	4789
17768	2273.2	105	4782
17769	3950.5	311	4786
17770	1143.3	38	4972
17771	245.8	54	4830
17772	182.8	53	4784
17774	1215.5	157	4870
17775	56.4	3	5028
17777	665.9	194	4798
17779	642.2	84	4795
17781	188.0	12	4933
17783	275.5	65	4846
17785	131.9	13	4827
17786	278.7	72	4859
17787	1865.2	134	4926
17788	1117.9	5	4847
17789	225.9	14	5055
17790	1965.6	190	4800
17791	106.1	10	4803
17793	323.0	58	4799
17795	350.4	46	4953
17796	638.5	78	4814
17797	756.6	109	4796
17799	2972.1	403	4796
17800	1199.0	104	4811
17802	1253.1	145	4856
17805	512.3	10	4847
17806	539.6	41	4785
17809	4378.6	63	4790
17811	7656.9	862	4778
17812	732.2	141	4786
17813	1712.5	377	4788
17816	36.6	17	4810
17817	387.7	33	4778
17819	3661.1	49	4845
17820	-24.0	5	4965
17824	298.4	13	4825
17827	1990.4	219	4779
17828	1600.0	82	4782
17829	864.0	29	5072
17830	398.7	23	4775
17831	35.4	2	4807
17832	146.0	59	4823
17835	346.0	60	4776
17836	110.2	24	4821
17837	1560.5	172	4816
17838	2162.7	132	4800
17839	338.8	56	4816
17841	40013.3	7931	4775
17843	205.5	37	5077
17844	51.6	5	4880
17846	2033.1	1	4859
17848	901.2	51	4855
17849	605.8	26	4992
17850	5288.6	312	5076
17852	114.3	24	4785
17854	311.3	15	4959
17855	209.0	17	5146
17856	1393.8	17	4775
17857	26763.3	56	4777
17858	5149.1	198	4779
17859	148.2	25	5078
17860	252.8	58	5142
17861	2054.2	222	4777
17862	330.9	11	5097
17863	3139.8	146	4833
17864	597.5	102	4786
17865	10039.1	381	4804
17866	325.7	10	4916
17867	622.8	81	4804
17869	428.2	40	4881
17870	1880.0	278	4776
17871	155.9	10	4978
17873	1703.2	41	4854
17874	658.3	47	4959
17877	237.6	12	4944
17878	379.4	26	4817
17879	178.5	6	4947
17880	458.9	26	5138
17881	133.4	8	5078
17883	671.8	145	4777
17884	717.4	117	4777
17885	190.2	64	4786
17886	897.5	108	4805
17887	111.4	10	4903
17888	525.8	77	4792
17889	203.9	21	4986
17890	602.1	94	5096
17891	188.7	31	4936
17892	244.1	28	4830
17893	107.2	15	4999
17894	1119.8	193	4845
17895	98.0	16	4818
17896	256.3	2	4797
17897	540.4	114	4946
17898	152.1	28	4859
17899	155.8	32	4933
17900	15.0	11	4938
17901	110.4	19	4803
17904	178.9	39	4795
17905	800.2	34	4845
17906	72.9	12	5021
17908	243.3	58	5147
17911	366.2	39	4783
17912	295.6	40	5084
17913	411.6	59	4832
17914	336.4	80	4777
17917	341.3	94	4819
17919	1304.0	23	4862
17920	4202.0	695	4778
17921	819.8	144	4838
17923	207.5	1	5056
17924	2894.3	38	4775
17925	244.1	1	5146
17926	397.3	21	4907
17928	212.5	23	4819
17929	834.5	6	4785
17930	1740.5	39	4809
17931	403.4	64	4908
17932	1331.6	90	4803
17934	704.2	21	4825
17935	145.8	29	4912
17936	389.8	77	4779
17937	4301.2	43	4782
17939	99.1	12	4933
17940	1983.6	23	4823
17941	304.6	2	4904
17942	77.5	2	4781
17946	149.6	20	5007
17947	171.6	8	4811
17948	358.6	1	4921
17949	52750.8	79	4775
17950	472.1	72	4846
17951	990.8	21	4813
17954	2255.9	483	4779
17955	557.3	19	4972
17956	12.8	1	5023
17957	111.7	31	4840
17958	508.5	7	4890
17960	73.8	26	4945
17961	1296.4	249	4795
17962	102.8	35	4916
17964	471.7	104	4805
17965	2608.5	326	4811
17966	1098.4	68	4811
17967	123.1	48	5145
17968	277.3	85	5147
17969	228.2	14	4940
17970	582.6	31	4985
17972	136.0	31	5015
17973	337.0	15	4825
17974	735.8	178	4798
17975	4386.1	295	4789
17976	353.2	65	5146
17977	288.1	21	4803
17978	300.9	12	5139
17979	731.2	145	4809
17980	811.4	30	4939
17984	152.7	48	4919
17985	634.9	23	4796
17986	20.8	1	4830
17987	198.6	13	4959
17988	191.2	39	4785
17990	630.8	29	5010
17991	93.4	5	4999
17994	629.7	84	4895
17995	76.1	2	5055
17997	1492.6	178	4848
17999	378.5	91	4811
18001	417.2	58	4786
18004	169.5	40	5136
18005	247.6	59	4777
18006	444.7	22	4797
18008	2116.2	30	4844
18009	252.2	33	5009
18010	174.8	14	5030
18011	102.8	28	5147
18013	187.3	31	4929
18014	166.4	32	4802
18015	120.0	46	4778
18016	1483.6	123	4806
18017	523.0	3	4855
18018	122.1	29	4882
18019	38.5	5	4825
18022	663.1	190	4809
18024	236.8	22	4926
18027	115.3	21	4872
18030	220.7	10	4778
18032	73.5	5	5108
18033	98.0	34	4839
18034	422.5	111	4795
18035	725.4	52	4809
18036	405.6	96	4806
18037	70.0	19	4928
18040	357.2	19	4793
18041	4028.1	468	4785
18042	165.0	7	4827
18043	559.5	121	4798
18044	2070.5	125	4778
18045	189.4	47	4819
18048	172.3	7	4977
18050	74.4	5	5133
18053	297.1	21	4840
18055	6688.2	360	4781
18056	363.6	19	5062
18058	170.2	3	4783
18059	278.5	19	4783
18061	2114.4	45	4795
18062	720.5	27	4947
18064	814.0	7	4907
18065	2380.1	138	4779
18066	318.0	10	4849
18067	396.3	37	4814
18068	101.7	1	5063
18069	1995.7	457	4800
18071	453.0	25	5031
18072	0.0	34	4929
18073	3864.4	76	4888
18074	489.6	13	5147
18075	2528.5	152	4797
18077	2633.0	227	4782
18078	336.1	29	4991
18079	3641.9	125	4819
18080	1231.5	2	4792
18081	343.5	17	4810
18082	703.4	73	4799
18084	87.5	2	4790
18085	690.0	29	5104
18086	101.3	7	5048
18087	3770.1	7	4872
18088	167.7	39	4835
18092	9065.8	90	4776
18093	2083.4	38	4867
18094	3017.3	70	4855
18095	517.7	17	5086
18096	896.7	209	4785
18097	2692.9	109	4781
18099	168.3	19	4901
18101	223.7	41	4785
18102	256438.5	433	4774
18104	754.6	38	4811
18105	113.5	18	4811
18106	430.7	39	5103
18108	264.7	19	5022
18109	7900.4	451	4775
18110	206.1	49	4793
18112	352.7	26	4786
18113	76.3	1	5142
18114	217.5	26	5064
18116	1409.7	371	4841
18117	302.0	72	4799
18118	5577.1	1270	4784
18119	181.1	30	5141
18120	111.1	17	4988
18121	673.1	32	4923
18122	1819.0	361	4782
18123	580.1	35	4798
18125	1130.1	196	4803
18126	204.6	55	4834
18127	323.2	45	4793
18129	112.6	14	5017
18130	1023.2	68	4789
18133	715.5	2	4985
18135	681.9	20	4803
18136	761.8	39	4837
18138	152.7	8	5069
18139	8347.9	159	4791
18141	-35.4	1	5134
18142	1014.9	18	4925
18143	1000.2	61	4890
18144	2888.7	43	4781
18145	2861.6	221	4786
18146	160.4	10	4914
18147	179.3	7	4819
18149	612.1	16	4824
18150	566.6	37	4806
18151	653.4	38	4908
18154	399.2	21	4777
18155	347.8	28	4849
18156	715.1	139	4786
18158	451.8	35	4783
18159	530.2	23	5075
18160	638.1	39	4831
18161	1612.8	81	4784
18164	394.7	25	4805
18165	302.5	10	4951
18167	1304.5	42	4777
18168	1133.6	140	4950
18169	202.7	9	4834
18170	980.3	38	4807
18171	1208.5	56	4832
18172	7490.2	197	4788
18173	2106.8	31	4860
18174	104.0	1	4781
18176	448.6	33	5127
18177	1314.2	75	4805
18178	1573.4	99	4887
18179	1793.2	90	4783
18180	1838.7	118	4778
18181	382.8	44	4798
18183	569.3	42	4992
18184	49.8	1	4789
18185	304.2	17	5023
18188	1998.5	72	4789
18189	1084.3	69	4851
18190	274.5	16	4966
18191	207.8	7	5035
18192	958.0	45	4845
18193	213.0	18	4924
18194	896.0	9	4838
18196	689.1	141	4869
18198	5083.1	166	4778
18200	163.8	32	4880
18202	1397.0	68	4973
18203	160.4	19	4931
18204	1925.4	195	4845
18205	517.4	32	4810
18209	139.1	8	4802
18210	2621.4	134	4775
18211	600.1	42	4799
18212	248.4	43	5100
18213	232.5	15	5010
18215	299.3	13	4863
18216	481.8	26	4805
18217	621.8	31	4803
18218	626.4	24	4980
18219	2019.8	115	4776
18220	297.8	4	4993
18221	1023.3	64	4796
18222	443.0	19	4866
18223	6315.2	299	4775
18224	159.0	10	5037
18225	5350.9	284	4777
18226	5183.7	244	4812
18227	93.8	5	4991
18228	769.2	32	4824
18229	7216.9	162	4785
18230	2716.6	89	4783
18231	2066.2	126	4966
18232	562.7	39	4855
18233	440.0	1	5099
18235	1796.5	104	4845
18236	882.2	49	4803
18237	987.1	61	4776
18239	1541.8	87	4992
18240	422.6	6	4820
18241	2058.1	105	4783
18242	2232.5	78	4846
18245	2467.6	172	4781
18246	596.1	4	4797
18248	783.0	49	4887
18249	95.3	8	4791
18250	342.9	22	5075
18251	4314.7	16	4861
18252	526.7	98	4824
18255	103.3	6	4863
18256	-50.1	4	5128
18257	2265.4	123	4813
18259	2338.6	42	4798
18260	2595.0	140	4946
18261	324.2	21	4817
18262	149.5	13	4914
18263	1211.1	62	4797
18265	801.5	46	4846
18268	0.0	2	4908
18269	138.9	8	5132
18270	239.0	13	4812
18272	3064.8	170	4776
18274	0.0	22	4791
18276	323.4	16	4795
18277	97.6	9	4832
18278	173.9	9	4847
18280	180.6	10	5051
18281	80.8	7	4954
18282	176.6	13	4781
18283	2094.9	756	4777
18287	1837.3	70	4816
